,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14
1827,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1828,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1829,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1830,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1831,0,1,1,0,1,1,0,1,1,1,0,1,1,0
1832,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1833,0,0,1,1,0,0,0,0,0,1,1,1,1,0
1834,0,1,1,0,1,1,1,1,0,1,1,1,1,0
1835,0,1,1,1,0,0,0,0,0,0,0,1,1,0
1836,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1837,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1838,0,0,0,0,0,0,1,1,1,0,0,1,1,0
1839,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1840,0,1,1,0,1,1,0,0,0,1,1,0,0,0
1841,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1842,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1843,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1844,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1845,0,1,1,1,0,0,0,0,0,0,0,1,1,0
1846,0,0,0,0,1,1,1,1,0,0,0,0,0,0
1847,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1848,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1849,0,1,1,0,0,0,0,0,0,0,0,1,1,0
1850,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1851,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1852,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1853,0,0,0,0,0,1,1,0,0,1,1,0,0,0
1854,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1855,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1856,0,1,1,1,0,0,0,0,0,0,0,1,1,0
1857,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1858,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1859,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1860,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1861,0,1,1,0,0,0,0,0,0,0,0,1,1,0
1862,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1863,0,1,1,0,0,0,0,0,0,0,0,1,1,0
1864,0,1,1,1,0,0,0,0,0,0,0,1,1,0
1865,0,0,0,0,1,1,1,1,0,0,0,1,1,0
1866,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1867,0,1,1,0,0,0,0,0,0,0,0,1,1,0
1868,0,1,1,1,0,0,0,0,0,0,0,1,1,0
1869,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1870,0,0,1,1,0,0,1,1,0,0,0,1,1,0
1871,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1872,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1873,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1874,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1875,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1876,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1877,0,0,1,1,0,0,0,0,0,0,1,1,1,0
1878,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1879,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1880,0,1,1,0,0,0,0,0,0,0,1,1,1,0
1881,1,1,0,0,0,1,1,1,0,0,0,1,1,0
1882,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1883,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1884,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1885,0,0,0,0,1,1,1,1,0,0,0,1,1,0
1886,0,1,1,0,0,0,0,1,1,0,0,1,1,0
1887,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1888,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1889,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1890,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1891,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1892,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1893,0,0,0,0,0,1,1,1,0,0,1,1,1,0
1894,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1895,0,0,0,0,0,1,1,0,0,0,1,1,0,0
1896,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1897,0,1,1,0,0,0,0,0,0,0,0,1,1,0
1898,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1899,0,1,1,0,0,0,0,0,0,0,0,1,1,0
1900,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1901,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1902,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1903,1,0,0,0,0,1,1,1,0,0,1,1,1,0
1904,0,0,0,0,0,0,0,0,1,1,1,1,1,0
1905,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1906,0,1,1,1,0,0,0,1,1,0,0,1,1,0
1907,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1908,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1909,0,1,1,0,0,0,0,0,0,0,0,1,1,0
1910,1,1,0,0,0,1,1,0,0,0,0,0,0,0
1911,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1912,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1913,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1914,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1915,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1916,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1917,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1918,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1919,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1920,0,1,1,0,0,0,0,0,0,0,0,1,1,0
1921,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1922,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1923,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1924,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1925,0,0,0,0,0,1,1,1,0,0,1,1,1,0
1926,0,0,0,0,0,1,1,0,0,1,1,0,0,0
1927,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1928,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1929,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1930,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1931,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1932,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1933,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1934,0,0,1,1,0,0,0,0,0,1,1,1,1,0
1935,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1936,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1937,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1938,0,1,1,0,1,1,0,0,0,0,0,0,0,0
1939,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1940,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1941,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1942,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1943,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1944,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1945,0,0,1,1,0,0,0,0,0,1,1,0,0,0
1946,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1947,0,1,1,0,0,0,0,0,0,0,0,1,1,0
1948,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1949,0,0,0,0,0,1,1,0,0,0,1,1,0,0
1950,1,1,0,0,1,1,0,0,0,0,0,1,1,0
1951,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1952,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1953,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1954,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,0,0,1,1,0,0,0,0,0,0,0,1,1,1
1956,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1957,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1958,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1961,1,1,0,0,0,1,1,1,1,1,0,1,1,0
1962,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1963,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1964,0,0,0,0,0,1,1,1,0,0,0,1,1,0
1965,0,0,1,1,1,1,0,0,0,0,0,1,1,0
1966,0,1,1,1,0,0,1,1,0,0,0,1,1,0
1967,0,0,1,1,1,1,0,0,0,0,0,1,1,0
1968,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1969,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1970,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1971,1,1,0,0,0,1,1,0,0,0,1,1,0,0
1972,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1973,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1974,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1975,0,1,1,1,1,1,0,0,0,1,1,1,1,0
1976,0,0,0,0,1,1,1,1,0,0,0,1,1,0
1977,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1978,1,1,0,0,0,1,1,1,0,0,1,1,1,0
1979,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1980,0,0,0,0,0,1,1,1,0,0,0,1,1,0
1981,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1982,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1983,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1984,0,0,0,0,1,1,1,0,0,0,0,1,1,0
1985,0,1,1,0,1,1,0,1,1,0,0,1,1,0
1986,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1987,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1988,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1989,1,1,0,0,0,0,0,0,0,0,0,1,1,0
1990,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1991,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1992,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1993,0,1,1,0,0,0,0,0,0,0,0,1,1,0
1994,0,0,0,1,1,1,0,0,0,0,0,1,1,0
1995,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1996,0,0,1,1,0,0,0,0,0,1,1,1,1,0
1997,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1998,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1999,0,0,0,0,1,1,1,1,1,0,0,1,1,0
2000,1,1,0,0,0,1,1,1,0,0,0,1,1,0
2001,0,0,0,0,0,1,1,1,0,0,0,1,1,0
2002,1,1,0,0,0,1,1,1,1,0,0,0,0,0
2003,0,1,1,1,0,0,0,0,0,0,0,1,1,0
2004,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2005,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2006,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2007,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2008,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2009,0,1,1,1,0,0,0,0,0,1,1,1,1,0
2010,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,1,1,1,0,1,1,1,1,0
2014,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2015,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2016,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2017,0,1,1,0,0,0,1,1,0,0,0,1,1,0
2018,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2019,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2020,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2021,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2022,0,0,1,1,1,1,0,0,0,0,0,1,1,0
2023,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2024,1,1,0,0,0,1,1,1,0,0,0,1,1,0
2025,1,1,0,0,0,0,0,0,1,1,1,1,1,0
2026,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2027,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2028,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2029,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2030,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2032,1,1,0,0,0,1,1,1,0,0,0,0,0,0
2033,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2034,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2035,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2036,0,1,1,0,0,0,0,0,0,1,1,0,0,0
2037,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2038,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2039,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2040,1,1,0,0,0,0,0,0,0,1,1,1,1,0
2041,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2042,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2043,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2044,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2045,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2046,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2047,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2048,0,1,1,0,0,0,0,0,0,1,1,1,1,0
2049,0,0,0,0,0,1,1,1,0,1,1,1,1,0
2050,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2051,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2052,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2053,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2054,1,1,0,0,0,0,0,0,0,1,1,1,1,0
2055,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2056,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2057,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2058,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2059,0,1,1,0,0,0,0,0,0,1,1,0,0,0
2060,0,0,0,0,0,0,0,1,1,0,0,1,1,0
2061,1,1,0,0,0,1,1,1,0,0,0,1,1,0
2062,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2063,0,1,1,1,0,0,0,0,0,0,0,1,1,0
2064,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2065,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2066,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2067,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,0,0,0,0,1,1,1,1,0,0,0,0,0,0
2069,1,0,0,0,0,1,1,1,0,0,0,1,1,0
2070,0,0,1,1,1,0,0,0,0,0,0,0,0,1
2071,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2074,0,0,0,0,1,1,1,1,0,0,0,0,0,0
2075,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2076,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2077,0,0,0,0,1,1,1,1,1,0,0,1,1,0
2078,0,1,1,1,0,0,0,0,1,1,0,1,1,0
2079,1,1,1,1,0,0,0,0,0,0,0,1,1,0
2080,0,0,0,0,1,1,1,1,0,0,0,1,1,0
2081,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2082,1,1,0,0,1,1,0,0,0,0,0,1,1,0
2083,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2084,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2085,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2086,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2088,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2090,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2091,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2092,1,1,0,0,1,1,0,0,0,0,0,1,1,0
2093,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2095,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2096,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2097,1,1,1,0,0,0,0,0,0,0,0,1,1,0
2098,0,0,0,0,1,1,1,1,0,0,0,1,1,0
2099,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2100,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2101,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2102,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2103,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2104,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2105,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2106,0,1,1,1,0,0,0,0,0,0,0,1,1,0
2107,1,1,1,1,0,0,0,0,0,0,0,1,1,0
2108,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2110,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2111,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2112,1,1,1,1,0,0,0,0,0,0,0,1,1,0
2113,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2114,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2115,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2116,1,1,0,0,0,1,1,1,0,0,0,1,1,0
2117,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2118,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2119,0,1,1,0,0,0,0,0,1,1,0,0,0,0
2120,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2121,1,1,0,0,0,0,1,1,0,0,0,1,1,0
2122,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2123,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2124,1,1,0,0,0,1,1,1,0,0,1,1,1,0
2125,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2126,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2127,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2128,0,0,0,1,1,1,0,0,0,0,1,1,1,0
2129,0,0,0,0,1,1,1,1,1,0,0,1,1,0
2130,1,1,0,1,1,1,0,0,0,0,0,1,1,0
2131,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2132,0,0,1,1,0,0,1,1,0,0,0,1,1,0
2133,0,0,0,0,1,1,0,1,1,0,0,1,1,0
2134,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2135,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2136,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2137,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2138,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2139,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2140,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2141,0,0,0,0,0,1,1,1,0,0,1,1,1,0
2142,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2143,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2144,0,1,1,1,0,0,0,0,1,1,1,1,1,0
2145,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2146,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2147,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2148,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2149,0,0,0,0,0,1,1,0,0,1,1,1,1,0
2150,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2151,1,0,1,1,0,0,0,0,0,0,0,1,1,0
2152,0,1,1,0,0,0,0,1,1,1,1,1,1,0
2153,1,1,0,0,0,1,1,1,0,0,0,1,1,0
2154,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2155,1,0,0,0,0,1,1,1,0,0,0,1,1,0
2156,0,0,0,0,0,1,1,1,0,0,1,1,1,0
2157,1,1,0,0,1,1,0,0,0,0,0,1,1,0
2158,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2159,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2160,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2161,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2162,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2163,1,1,0,0,0,0,0,1,1,0,0,1,1,0
2164,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2165,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2166,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2168,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2169,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2170,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2171,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2172,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2173,0,1,1,1,1,1,0,0,0,0,0,1,1,0
2174,0,1,1,0,0,0,1,1,0,0,0,1,1,0
2175,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2176,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2177,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2178,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2179,1,1,0,0,0,1,1,1,0,0,0,1,1,0
2180,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2181,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2182,0,1,1,0,1,1,1,1,1,1,1,1,1,0
2183,0,1,1,0,0,0,0,0,0,1,1,1,1,0
2184,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2185,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2186,0,1,1,0,0,0,1,1,0,0,0,1,1,0
2187,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2188,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2189,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2190,0,0,0,0,0,1,1,1,0,0,1,1,1,0
2191,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2192,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2193,1,1,0,0,0,1,1,0,0,0,0,0,0,0
2194,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2195,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2196,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2197,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2198,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2199,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2200,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2201,0,0,0,0,1,1,1,1,0,0,0,0,0,0
2202,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2203,1,0,0,0,0,1,1,1,0,0,0,1,1,0
2204,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2205,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2206,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2207,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2208,0,1,1,1,0,0,0,0,0,0,0,1,1,0
2209,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2210,0,0,0,0,1,1,1,1,1,0,0,1,1,0
2211,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2212,0,0,1,1,0,0,0,0,0,1,1,1,0,0
2213,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2214,1,0,0,0,0,1,1,1,0,0,0,1,1,0
2215,0,0,1,1,0,0,0,0,0,0,0,1,1,1
2216,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2217,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2218,1,1,0,0,1,1,0,0,0,0,0,1,1,0
2219,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2220,0,0,1,1,0,0,0,0,0,1,1,1,1,0
2221,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2222,1,1,0,0,0,0,1,1,1,1,0,1,1,0
2223,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2224,1,0,1,1,0,0,0,0,0,0,0,1,1,0
2225,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2226,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2227,1,1,1,1,0,0,0,0,0,0,0,1,1,0
2228,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2229,0,0,0,0,0,1,1,0,0,0,0,1,1,0
2230,0,0,0,0,1,1,1,1,0,0,0,1,1,0
2231,1,1,0,0,0,0,0,0,0,0,0,1,1,0
2232,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2233,1,0,0,0,0,0,1,1,0,0,0,0,0,0
2234,0,0,0,0,1,1,1,1,1,0,0,1,1,0
2235,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2236,1,0,1,1,0,0,0,0,0,0,0,1,1,0
2237,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2238,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2240,0,0,1,1,0,0,1,1,0,0,0,1,1,0
2241,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2242,1,1,1,1,0,0,0,0,0,0,0,1,1,0
2243,1,1,0,0,1,1,0,0,0,0,0,0,0,0
2244,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2245,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2246,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2247,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2248,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2249,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2250,0,0,1,1,1,0,0,0,0,0,0,1,1,0
2251,1,1,0,0,0,0,0,1,1,0,0,1,1,0
2252,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2253,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2254,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2255,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2256,1,0,1,1,0,0,0,0,0,0,0,1,1,0
2257,0,0,0,0,0,1,1,1,0,0,1,1,1,0
2258,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2259,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2260,1,1,1,1,0,0,0,0,0,0,0,1,1,0
2261,0,0,0,0,1,1,1,1,0,0,0,1,1,0
2262,0,0,0,0,0,0,1,1,0,0,0,1,1,0
2263,1,1,1,1,0,0,0,0,0,0,0,1,1,0
2264,0,0,0,0,0,1,1,1,0,0,0,1,1,0
2265,1,1,1,1,0,0,0,0,0,0,0,1,1,0
2266,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2267,0,1,1,0,0,0,0,0,0,0,0,1,1,0
2268,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2269,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2270,0,0,1,1,0,0,0,0,0,0,0,1,1,0
2271,0,0,0,1,1,0,0,1,1,0,0,1,1,0
2272,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2273,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2274,0,0,0,0,1,1,0,0,0,0,0,1,1,0
2275,1,1,0,0,0,0,0,0,0,1,1,1,1,0
